timestamp,gate_set,benchmark_mode,num_qubits,total_gates,tape_avg,tape_std,tape_min,tape_max,tape_mem_avg,tape_mem_std,tape_mem_min,tape_mem_max,qnode_avg,qnode_std,qnode_min,qnode_max,qnode_mem_avg,qnode_mem_std,qnode_mem_min,qnode_mem_max
2026-07-18T20:29:07.817510,clifford,creation,8,10,0.0003260031808167696,1.5932384164242006e-05,0.00030571501702070236,0.0003415951505303383,0.012753486633300781,0.0005503312313275437,0.01227569580078125,0.013668060302734375,0.00040588038973510265,1.7375972143933454e-05,0.00038285180926322937,0.00043115392327308655,0.013224601745605469,0.00046938121504974976,0.012910842895507812,0.014036178588867188
2026-07-18T20:29:09.515101,clifford,creation,8,14,0.00047108670696616173,0.00014363544183937176,0.0003795921802520752,0.0007194140926003456,0.016185283660888672,0.0006934771500191557,0.015167236328125,0.016851425170898438,0.0002926713787019253,2.3348686517446387e-05,0.00025718193501234055,0.00031639356166124344,0.016988277435302734,0.0006934771500191557,0.015970230102539062,0.0176544189453125
2026-07-18T20:29:10.370435,clifford,creation,8,21,0.0003118400927633047,2.9686538746945124e-05,0.00027861911803483963,0.0003596404567360878,0.023575305938720703,0.0010480714775833286,0.022245407104492188,0.025177001953125,0.0003893130924552679,5.494495521720969e-05,0.00033722445368766785,0.00048130564391613007,0.024399280548095703,0.0010480714775833286,0.023069381713867188,0.0260009765625
2026-07-18T20:29:10.869423,clifford,creation,8,30,0.0003856825642287731,2.1331003796376848e-05,0.0003553032875061035,0.0004102541133761406,0.031219005584716797,0.0007061497881276083,0.030267715454101562,0.03189849853515625,0.0004443803336471319,2.243729236592484e-05,0.00041713938117027283,0.00046921707689762115,0.0320277214050293,0.0007061497881276083,0.031076431274414062,0.03270721435546875
2026-07-18T20:29:11.390801,clifford,creation,8,43,0.0004853317514061928,9.012117782236097e-06,0.000479135662317276,0.0005008941516280174,0.043576717376708984,0.000545614029251391,0.04308319091796875,0.044399261474609375,0.0005408476572483778,9.38888132266213e-06,0.0005261022597551346,0.0005513438954949379,0.044469356536865234,0.000545614029251391,0.043975830078125,0.045291900634765625
2026-07-18T20:29:11.911924,clifford,creation,8,62,0.0007047243416309357,0.00015187426392103612,0.0006010076031088829,0.0009660590440034866,0.05595207214355469,0.0008537521308102667,0.05517387390136719,0.057361602783203125,0.0006892660167068243,1.9271781810576055e-05,0.0006678067147731781,0.0007193228229880333,0.05695915222167969,0.0008537521308102667,0.05618095397949219,0.058368682861328125
2026-07-18T20:29:12.448530,clifford,creation,8,89,0.001012889202684164,0.0001990320272421955,0.0008501680567860603,0.0013534314930438995,0.07687902450561523,0.0007170773198707258,0.07572746276855469,0.07770156860351562,0.0009406851604580879,1.6535250822329483e-05,0.0009243329986929893,0.0009676143527030945,0.07789373397827148,0.0007170773198707258,0.07674217224121094,0.07871627807617188
2026-07-18T20:29:13.016661,clifford,creation,8,127,0.0011127700563520193,4.1899817962159925e-05,0.001052357256412506,0.0011549796909093857,0.10228538513183594,0.0018236033500340027,0.099639892578125,0.10419273376464844,0.0013026518281549215,7.56569726979993e-05,0.0012113777920603752,0.0013929475098848343,0.10330009460449219,0.0018236033500340027,0.10065460205078125,0.10520744323730469
2026-07-18T20:29:13.604586,clifford,creation,8,183,0.001519806683063507,3.478050691072026e-05,0.0014698505401611328,0.0015651406720280647,0.14397907257080078,0.0024118446087628633,0.14034652709960938,0.14698028564453125,0.001672067679464817,6.485353175897684e-05,0.001591498963534832,0.001765357330441475,0.14499378204345703,0.0024118446087628633,0.14136123657226562,0.1479949951171875
2026-07-18T20:29:14.241182,clifford,creation,8,264,0.002153916284441948,2.1284441525590244e-05,0.0021189311519265175,0.0021744370460510254,0.19795608520507812,0.001549084752959113,0.1953105926513672,0.19925880432128906,0.0023160348646342754,2.2017363387975712e-05,0.0022799167782068253,0.0023395000025629997,0.19896316528320312,0.001549084752959113,0.1963176727294922,0.20026588439941406
2026-07-18T20:29:14.907586,clifford,creation,8,379,0.0029257896821945906,3.7446130697105875e-05,0.0028724782168865204,0.0029755299910902977,0.28376054763793945,0.0026223749147087356,0.2802925109863281,0.28692626953125,0.003253362374380231,0.00015139698656097708,0.0031152255833148956,0.003508497029542923,0.2847752571105957,0.0026223749147087356,0.2813072204589844,0.28794097900390625
2026-07-18T20:29:15.652757,clifford,creation,8,546,0.00413502287119627,6.804902602841013e-05,0.0040179044008255005,0.004182582721114159,0.3915085792541504,0.003099583659214395,0.3867378234863281,0.3952922821044922,0.004421070916578174,7.712651090973071e-05,0.004297822713851929,0.00450183916836977,0.3925156593322754,0.003099583659214395,0.3877449035644531,0.3962993621826172
2026-07-18T20:29:16.544399,clifford,creation,8,785,0.005907864077016711,6.812957602716174e-05,0.005829322151839733,0.00601333100348711,0.572690486907959,0.0037969836897120647,0.5676975250244141,0.5782260894775391,0.006297325249761343,0.00011166954648637038,0.006176622584462166,0.00647638738155365,0.5737051963806152,0.0037969836897120647,0.5687122344970703,0.5792407989501953
2026-07-18T20:29:17.566186,clifford,creation,8,1129,0.008557712193578482,5.5869212549971516e-05,0.008467365987598896,0.008620082400739193,0.7956523895263672,0.0031046248889587034,0.7905349731445312,0.7988758087158203,0.009146081050857902,0.00010915141793063122,0.009000389836728573,0.009292643517255783,0.7966670989990234,0.0031046248889587034,0.7915496826171875,0.7998905181884766
2026-07-18T20:29:18.851649,clifford,creation,8,1624,0.012233370915055275,7.06137824381786e-05,0.012141069397330284,0.01232954766601324,1.1721305847167969,0.006633110848341194,1.1648788452148438,1.1820411682128906,0.013062041718512774,0.0001470871321044192,0.012881839647889137,0.013207151554524899,1.1731376647949219,0.006633110848341194,1.1658859252929688,1.1830482482910156
2026-07-18T20:29:20.466084,clifford,creation,8,2336,0.017776287626475096,0.00019034950283030417,0.017493964172899723,0.018001435324549675,1.6372203826904297,0.008840722943645131,1.6234016418457031,1.6477489471435547,0.019098815275356174,0.00014392975349766031,0.01886500883847475,0.019256017170846462,1.6379528045654297,0.008840722943645131,1.6241340637207031,1.6484813690185547
2026-07-18T20:29:22.705283,clifford,creation,8,3360,0.025511860381811857,0.00010627846414910672,0.02534752432256937,0.025642703287303448,2.405759334564209,0.008722070825433711,2.3967113494873047,2.414478302001953,0.027490499196574092,0.0001263719963902201,0.027323534712195396,0.027660242281854153,2.406491756439209,0.008722070825433711,2.3974437713623047,2.415210723876953
2026-07-18T20:29:25.572438,clifford,creation,8,4833,0.037035403307527304,0.0003615985478807916,0.036690798588097095,0.037638042122125626,3.3664302825927734,0.012597552210009466,3.3460311889648438,3.3789329528808594,0.03928970638662577,0.00021179882404931443,0.039067634381353855,0.03956867288798094,3.3671627044677734,0.012597552210009466,3.3467636108398438,3.3796653747558594
2026-07-18T20:29:29.309936,clifford,creation,8,6952,0.05274475715123117,0.0002955892297339246,0.052248734049499035,0.05298459064215422,4.950860023498535,0.009100178254411829,4.94000244140625,4.965007781982422,0.056508849607780576,0.00029116646182504114,0.0561692975461483,0.05682023335248232,4.951592445373535,0.009100178254411829,4.94073486328125,4.965740203857422
2026-07-18T20:29:34.991067,clifford,creation,8,10000,0.07542649330571294,0.0007782813810552045,0.07453780435025692,0.07664312794804573,6.934467792510986,0.012454517640097045,6.922405242919922,6.95091438293457,0.08282186719588935,0.002600643745800231,0.08013335335999727,0.08605144266039133,6.935200214385986,0.012454517640097045,6.923137664794922,6.95164680480957
