timestamp,gate_set,benchmark_mode,num_qubits,total_gates,tape_avg,tape_std,tape_min,tape_max,tape_mem_avg,tape_mem_std,tape_mem_min,tape_mem_max,qps_avg,qps_std,qps_min,qps_max,qps_mem_avg,qps_mem_std,qps_mem_min,qps_mem_max,qbest_avg,qbest_std,qbest_min,qbest_max,qbest_mem_avg,qbest_mem_std,qbest_mem_min,qbest_mem_max
2026-07-18T20:32:05.081396,clifford,gradient,10,10,0.0005437685176730156,3.1845977154948344e-05,0.0005117263644933701,0.0005832882598042488,0.025402069091796875,0.0009554446002174676,0.024702072143554688,0.027048110961914062,0.0024192449636757374,0.00011064148733433126,0.002277066931128502,0.002580772154033184,0.07492780685424805,0.00838901493428388,0.06586170196533203,0.088134765625,0.004074378637596965,0.00013316422335862797,0.003936837427318096,0.0042942846193909645,0.22146868705749512,0.059005409348658715,0.1641550064086914,0.31502246856689453
2026-07-18T20:32:06.275194,clifford,gradient,10,14,0.0014894891064614058,0.0015110586794964728,0.0005608713254332542,0.004105469211935997,0.056960105895996094,0.04544554058297492,0.029199600219726562,0.13564491271972656,0.0033919764682650566,0.0013183884202771637,0.0025805747136473656,0.005674615502357483,0.10460925102233887,0.027351532756561343,0.07467174530029297,0.14421653747558594,0.005054808687418699,0.00024158661767074445,0.004700551740825176,0.005382852628827095,0.3995363712310791,0.16602565389674367,0.20211124420166016,0.5804882049560547
2026-07-18T20:32:07.567320,clifford,gradient,10,21,0.0038336364086717367,0.003254271734868739,0.0007067900151014328,0.00827200897037983,0.10283398628234863,0.06255375516425743,0.04021453857421875,0.1738290786743164,0.0050618278328329325,0.0020945563250185,0.0029804296791553497,0.00792821403592825,0.13938498497009277,0.03289308010011207,0.09730052947998047,0.17952251434326172,0.006629419745877385,0.00031443132144278976,0.0064189741387963295,0.007173109799623489,0.6365306377410889,0.16408646027575174,0.3650074005126953,0.8015785217285156
2026-07-18T20:32:09.067775,clifford,gradient,10,30,0.007755377097055316,0.0017400526638078704,0.006428026594221592,0.010728474706411362,0.17599153518676758,0.011584271940658992,0.16437721252441406,0.19524765014648438,0.008119167760014534,0.0010219026193170743,0.0072042448446154594,0.00976673886179924,0.1819744110107422,0.01053450646085332,0.17183780670166016,0.19965362548828125,0.008715872652828693,0.00018149999460554775,0.008470523171126842,0.008982290513813496,0.8936071395874023,0.13686707512365062,0.6650848388671875,1.0199403762817383
2026-07-18T20:32:10.866100,clifford,gradient,10,43,0.011746496893465519,0.003138017006135806,0.008617407642304897,0.015210384503006935,0.2180631160736084,0.02042212568578483,0.19748497009277344,0.23883438110351562,0.011152665130794048,0.0020759834422306948,0.00904929731041193,0.01362616941332817,0.22414612770080566,0.017989183775026202,0.20530033111572266,0.2465982437133789,0.011884510284289718,0.00017598209732099527,0.011675672605633736,0.01216343604028225,1.377218246459961,0.039940270600284385,1.325179100036621,1.423379898071289
2026-07-18T20:32:12.957479,clifford,gradient,10,62,0.027279232628643513,0.0044415833436990074,0.019591026939451694,0.030098862946033478,0.33041954040527344,0.026558516630865163,0.2858238220214844,0.3506650924682617,0.022589262342080474,0.0030684195184954837,0.01756458915770054,0.025872203521430492,0.32926154136657715,0.023535480416181996,0.28971385955810547,0.34974002838134766,0.016350141959264874,0.0003863833234425874,0.01586330495774746,0.01694175973534584,1.9090936183929443,0.0774651780245152,1.8012676239013672,1.998337745666504
2026-07-18T20:32:16.103391,clifford,gradient,10,89,0.05308998539112508,0.004518720696855851,0.045730472542345524,0.058038875460624695,0.4978201389312744,0.032361229758128426,0.4440021514892578,0.5260238647460938,0.037141560576856136,0.0029123199963453517,0.032135291025042534,0.03939116187393665,0.49010634422302246,0.029634789265642232,0.4420623779296875,0.5188817977905273,0.023034209152683616,0.00040999437970152197,0.022397009655833244,0.023535946384072304,2.7186756134033203,0.0931198860267559,2.558765411376953,2.7838220596313477
2026-07-18T20:32:20.633291,clifford,gradient,10,127,0.13117738929577172,0.04581878073702872,0.0759328119456768,0.19912387803196907,0.9822053909301758,0.21904961752674704,0.6956577301025391,1.2933597564697266,0.08975940151140094,0.028195786452089935,0.054402961395680904,0.12914099358022213,0.9361264705657959,0.2068635465529623,0.6731662750244141,1.2336311340332031,0.03293688525445759,0.0009749483816869669,0.03203553333878517,0.03453782945871353,3.843604564666748,0.11561296237005633,3.71225643157959,4.026166915893555
2026-07-18T20:32:29.313678,clifford,gradient,10,183,0.30984748364426196,0.12101828596468887,0.16804459318518639,0.474525710567832,1.8119585514068604,0.5273364349775889,1.1650714874267578,2.5162458419799805,0.19937372347339988,0.07354686497885483,0.10830873996019363,0.29507926851511,1.7060739994049072,0.5002612817925502,1.0800437927246094,2.3662900924682617,0.04618236538954079,0.0009942539550633301,0.04500420670956373,0.047258343547582626,5.550392150878906,0.19645096849051788,5.346982955932617,5.8538970947265625
2026-07-18T20:32:46.927702,clifford,gradient,10,264,1.000430683605373,0.13667030829928356,0.7941925683990121,1.1352079352363944,4.64753532409668,0.5502265661837721,3.8460750579833984,5.159491539001465,0.620158693054691,0.08557949705729008,0.4942080322653055,0.7089645909145474,4.354662179946899,0.5199727249483448,3.596541404724121,4.836576461791992,0.06533210957422853,0.0006189782415216094,0.06438766047358513,0.06600356008857489,7.941890478134155,0.14274634555797347,7.782842636108398,8.144658088684082
2026-07-18T20:33:36.597843,clifford,gradient,10,379,2.149794635595754,0.2408444763697379,1.8187890900298953,2.4789154389873147,9.61873722076416,1.0023261516550512,8.314866065979004,11.022178649902344,1.327707682736218,0.14875584813116516,1.1232388745993376,1.5315389716997743,8.949840068817139,0.93296770570938,7.7368364334106445,10.25393009185791,0.09298704308457673,0.0010596155720423142,0.09146547876298428,0.09446165896952152,11.210671663284302,0.15375075592196835,10.94953441619873,11.334931373596191
2026-07-18T20:35:21.746388,clifford,gradient,10,546,6.760342590045184,1.3109435083182392,5.238906149752438,8.576491362415254,28.406745195388794,5.403334210740592,22.096393585205078,36.05529308319092,4.185719702159986,0.823612193474761,3.242699501104653,5.331432229839265,26.399197101593018,5.00133180074935,20.556340217590332,33.47602939605713,0.1339060936588794,0.0023145548184306426,0.1306046787649393,0.13645769748836756,15.956819772720337,0.3024469911370017,15.47531795501709,16.219428062438965
2026-07-18T20:40:40.088472,clifford,gradient,10,785,23.515547967981547,1.8614325035116717,20.83628432545811,25.840534837916493,96.81337571144104,7.339756760755505,85.92231750488281,105.56982517242432,14.360226830700412,1.1701669388598919,12.693356697447598,15.7987698642537,89.48335480690002,6.779047056009343,79.42618942260742,97.5740327835083,0.1918744572903961,0.0030953271575687143,0.18800637405365705,0.19509240612387657,23.029345512390137,0.2501551120122533,22.633522033691406,23.268778800964355
2026-07-18T20:58:45.665965,clifford,gradient,10,1129,48.06669825944118,2.068302765898604,45.462526054121554,51.169739838689566,200.59957718849182,8.41425785706332,189.9160861968994,213.44254398345947,29.296189537039027,1.2189807077036703,27.757065632380545,31.171795841306448,185.29807257652283,7.761304653601887,175.4443759918213,197.1458396911621,0.33314393903128803,0.0008502886041378822,0.33225155621767044,0.3344127768650651,32.97039222717285,0.48001121931301477,32.46926307678223,33.59517955780029
2026-07-18T21:35:48.317262,clifford,gradient,10,1624,106.00802895636298,3.5342156525038746,100.18107895180583,109.03824004530907,443.8305313587189,13.569829028579754,421.21710300445557,455.2491407394409,64.60706608276814,2.287621849283812,60.93935905210674,67.05467723868787,409.7707633972168,12.523268597559003,388.8998384475708,420.3026514053345,0.5632449195254594,0.005750330223020154,0.5558123094961047,0.5716220187023282,47.276148080825806,0.17206614033107714,47.00779056549072,47.487693786621094
2026-07-18T22:57:31.139704,clifford,gradient,10,2336,223.44636352104135,0.7792399418677644,222.68240944389254,224.5109720369801,938.9111952781677,2.480903357146159,935.3422594070435,941.8109226226807,136.60335795558058,0.6768704168974986,135.4814107855782,137.21710745897144,866.6936774253845,2.2886542612578253,863.4006662368774,869.3721361160278,0.7223190928343683,0.011971825017281279,0.7118918588384986,0.7423947574570775,68.43486857414246,0.1861082554092355,68.13544750213623,68.64363956451416
2026-07-19T01:49:47.327090,clifford,gradient,10,3360,467.698700502282,11.768637105557287,453.56962077040225,482.27873523905873,1968.493418455124,50.15731197200304,1917.3157711029053,2030.829104423523,284.5612589805387,6.891697260369245,276.98324025422335,293.113701521419,1816.5901455879211,46.271333740895095,1769.3765172958374,1874.0978136062622,1.0670654806308448,0.0072352799092404415,1.0596513161435723,1.0768902953714132,97.43160247802734,0.1259240949653421,97.32839298248291,97.64624786376953
2026-07-19T07:49:35.865482,clifford,gradient,10,4833,990.7279236041941,15.247872922705822,967.697956699878,1004.5153357749805,4181.000601530075,63.364893105136375,4077.975707054138,4233.206579208374,599.7756296137813,11.002961594898524,582.3928347481415,609.9459507558495,3857.767408847809,58.44351199014759,3762.743134498596,3905.919425010681,1.6233943237457424,0.04949491376686713,1.568371837027371,1.6969563234597445,140.86881828308105,0.2791224819906625,140.48566055297852,141.13715267181396
2026-07-19T20:30:28.243101,clifford,gradient,10,6952,2060.0555914838333,6.013357009114901,2049.909909120761,2065.5692787189037,8716.615463972092,26.193369649927313,8683.057730674744,8756.238460540771,1288.9091207482852,6.380661467135212,1278.8743509808555,1295.6553238537163,8041.54855632782,24.158995828041277,8010.610899925232,8078.103753089905,2.3706601832527667,0.06582260295313377,2.3191266739740968,2.481488097459078,200.69749093055725,0.3286962913198624,200.20645332336426,201.0413064956665
2026-07-20T23:12:08.660743,clifford,gradient,10,10000,4295.790852876846,35.2642664189727,4246.278127582744,4342.949727165513,18128.97985649109,158.7138716827327,17916.860711097717,18333.415145874023,2737.7508701097686,28.735236774315027,2696.802084442228,2773.8326940238476,16723.5281124115,146.39319487106786,16527.90322971344,16912.113522529602,3.730025946162641,0.09392116534293132,3.6134521206840873,3.840199570171535,290.93339681625366,0.5701377532702456,290.0226535797119,291.55326557159424
